X1	Y1	X2	Y2	X3	Y3	
919.16	-6845.74	0.05	-0.10	3150.57	5405.32	
921.12	-6845.07	0.05	-0.10	3148.51	5405.86	
923.07	-6844.40	0.05	-0.10	3146.46	5406.39	
925.03	-6843.73	0.05	-0.10	3144.40	5406.93	
926.98	-6843.06	0.05	-0.10	3142.34	5407.46	
928.94	-6842.39	0.05	-0.10	3140.28	5407.99	
930.89	-6841.71	0.05	-0.10	3138.22	5408.51	
932.85	-6841.04	0.05	-0.10	3136.16	5409.04	
934.80	-6840.36	0.05	-0.10	3134.10	5409.56	
936.76	-6839.68	0.05	-0.10	3132.03	5410.09	
938.71	-6839.00	0.05	-0.10	3129.97	5410.61	
940.66	-6838.32	0.05	-0.11	3127.90	5411.13	
942.62	-6837.63	0.05	-0.11	3125.84	5411.64	
944.57	-6836.95	0.05	-0.11	3123.77	5412.16	
946.52	-6836.26	0.05	-0.11	3121.70	5412.68	
948.47	-6835.57	0.05	-0.11	3119.64	5413.19	
950.43	-6834.88	0.05	-0.11	3117.57	5413.70	
952.38	-6834.19	0.05	-0.11	3115.50	5414.21	
954.33	-6833.50	0.05	-0.11	3113.43	5414.72	
956.28	-6832.81	0.05	-0.11	3111.35	5415.23	
958.23	-6832.11	0.05	-0.11	3109.28	5415.73	
960.18	-6831.41	0.05	-0.11	3107.21	5416.24	
962.14	-6830.72	0.05	-0.11	3105.13	5416.74	
964.09	-6830.02	0.05	-0.11	3103.06	5417.24	
966.04	-6829.32	0.05	-0.11	3100.98	5417.74	
967.99	-6828.61	0.05	-0.11	3098.90	5418.24	
969.94	-6827.91	0.05	-0.11	3096.82	5418.73	
971.89	-6827.20	0.05	-0.11	3094.75	5419.23	
973.84	-6826.50	0.05	-0.11	3092.67	5419.72	
975.79	-6825.79	0.05	-0.11	3090.58	5420.21	
977.74	-6825.08	0.05	-0.11	3088.50	5420.70	
979.69	-6824.37	0.05	-0.11	3086.42	5421.19	
981.64	-6823.65	0.05	-0.11	3084.34	5421.68	
983.58	-6822.94	0.05	-0.12	3082.25	5422.17	
985.53	-6822.22	0.05	-0.12	3080.17	5422.65	
987.48	-6821.51	0.05	-0.12	3078.08	5423.13	
989.43	-6820.79	0.05	-0.12	3075.99	5423.61	
991.38	-6820.07	0.05	-0.12	3073.90	5424.09	
993.33	-6819.35	0.05	-0.12	3071.82	5424.57	
995.27	-6818.62	0.05	-0.12	3069.73	5425.04	
997.22	-6817.90	0.05	-0.12	3067.63	5425.52	
999.17	-6817.17	0.05	-0.12	3065.54	5425.99	
1001.11	-6816.45	0.05	-0.12	3063.45	5426.46	
1003.06	-6815.72	0.06	-0.12	3061.36	5426.93	
1005.01	-6814.99	0.06	-0.12	3059.26	5427.40	
1006.95	-6814.26	0.06	-0.12	3057.17	5427.87	
1008.90	-6813.52	0.06	-0.12	3055.07	5428.33	
1010.85	-6812.79	0.06	-0.12	3052.97	5428.80	
1012.79	-6812.05	0.06	-0.12	3050.88	5429.26	
1014.74	-6811.31	0.06	-0.12	3048.78	5429.72	
1016.68	-6810.57	0.06	-0.12	3046.68	5430.18	
1018.63	-6809.83	0.06	-0.12	3044.58	5430.63	
1020.57	-6809.09	0.06	-0.12	3042.48	5431.09	
1022.52	-6808.35	0.06	-0.12	3040.37	5431.54	
1024.46	-6807.60	0.06	-0.13	3038.27	5432.00	
1026.41	-6806.86	0.06	-0.13	3036.17	5432.45	
1028.35	-6806.11	0.06	-0.13	3034.06	5432.90	
1030.29	-6805.36	0.06	-0.13	3031.96	5433.34	
1032.24	-6804.61	0.06	-0.13	3029.85	5433.79	
1034.18	-6803.86	0.06	-0.13	3027.74	5434.23	
1036.12	-6803.10	0.06	-0.13	3025.63	5434.68	
1038.07	-6802.35	0.06	-0.13	3023.53	5435.12	
1040.01	-6801.59	0.06	-0.13	3021.42	5435.56	
1041.95	-6800.83	0.06	-0.13	3019.30	5436.00	
1043.89	-6800.07	0.06	-0.13	3017.19	5436.43	
1045.83	-6799.31	0.06	-0.13	3015.08	5436.87	
1047.78	-6798.55	0.06	-0.13	3012.97	5437.30	
1049.72	-6797.79	0.06	-0.13	3010.85	5437.73	
1051.66	-6797.02	0.06	-0.13	3008.74	5438.16	
1053.60	-6796.26	0.06	-0.13	3006.62	5438.59	
1055.54	-6795.49	0.06	-0.13	3004.50	5439.02	
1057.48	-6794.72	0.06	-0.13	3002.38	5439.44	
1059.42	-6793.95	0.06	-0.13	3000.27	5439.87	
1061.36	-6793.17	0.06	-0.13	2998.15	5440.29	
1063.30	-6792.40	0.06	-0.13	2996.02	5440.71	
1065.24	-6791.62	0.06	-0.14	2993.90	5441.13	
1067.18	-6790.85	0.06	-0.14	2991.78	5441.55	
1069.12	-6790.07	0.06	-0.14	2989.66	5441.96	
1071.06	-6789.29	0.06	-0.14	2987.53	5442.38	
1073.00	-6788.51	0.06	-0.14	2985.41	5442.79	
1074.94	-6787.72	0.06	-0.14	2983.28	5443.20	
1076.87	-6786.94	0.06	-0.14	2981.16	5443.61	
1078.81	-6786.15	0.06	-0.14	2979.03	5444.02	
1080.75	-6785.37	0.06	-0.14	2976.90	5444.43	
1082.69	-6784.58	0.06	-0.14	2974.77	5444.83	
1084.62	-6783.79	0.07	-0.14	2972.64	5445.23	
1086.56	-6783.00	0.07	-0.14	2970.51	5445.64	
1088.50	-6782.20	0.07	-0.14	2968.38	5446.04	
1090.44	-6781.41	0.07	-0.14	2966.24	5446.43	
1092.37	-6780.61	0.07	-0.14	2964.11	5446.83	
1094.31	-6779.81	0.07	-0.14	2961.97	5447.23	
1096.24	-6779.02	0.07	-0.14	2959.84	5447.62	
1098.18	-6778.21	0.07	-0.14	2957.70	5448.01	
1100.11	-6777.41	0.07	-0.14	2955.57	5448.40	
1102.05	-6776.61	0.07	-0.14	2953.43	5448.79	
1103.98	-6775.80	0.07	-0.15	2951.29	5449.18	
1105.92	-6775.00	0.07	-0.15	2949.15	5449.56	
1107.85	-6774.19	0.07	-0.15	2947.01	5449.95	
1109.79	-6773.38	0.07	-0.15	2944.87	5450.33	
1111.72	-6772.57	0.07	-0.15	2942.72	5450.71	
1113.66	-6771.76	0.07	-0.15	2940.58	5451.09	
1115.59	-6770.94	0.07	-0.15	2938.44	5451.47	
1117.52	-6770.13	0.07	-0.15	2936.29	5451.84	
1119.46	-6769.31	0.07	-0.15	2934.15	5452.22	
1121.39	-6768.49	0.07	-0.15	2932.00	5452.59	
1123.32	-6767.68	0.07	-0.15	2929.85	5452.96	
1125.25	-6766.85	0.07	-0.15	2927.70	5453.33	
1127.19	-6766.03	0.07	-0.15	2925.55	5453.70	
1129.12	-6765.21	0.07	-0.15	2923.40	5454.06	
1131.05	-6764.38	0.07	-0.15	2921.25	5454.43	
1132.98	-6763.56	0.07	-0.15	2919.10	5454.79	
1134.91	-6762.73	0.07	-0.15	2916.95	5455.15	
1136.84	-6761.90	0.07	-0.15	2914.79	5455.51	
1138.77	-6761.07	0.07	-0.15	2912.64	5455.87	
1140.70	-6760.23	0.07	-0.16	2910.48	5456.23	
1142.63	-6759.40	0.07	-0.16	2908.33	5456.58	
1144.56	-6758.56	0.07	-0.16	2906.17	5456.94	
1146.49	-6757.73	0.07	-0.16	2904.01	5457.29	
1148.42	-6756.89	0.07	-0.16	2901.85	5457.64	
1150.35	-6756.05	0.07	-0.16	2899.69	5457.99	
1152.28	-6755.21	0.07	-0.16	2897.53	5458.33	
1154.21	-6754.36	0.07	-0.16	2895.37	5458.68	
1156.14	-6753.52	0.07	-0.16	2893.21	5459.02	
1158.06	-6752.67	0.08	-0.16	2891.05	5459.37	
1159.99	-6751.82	0.08	-0.16	2888.88	5459.71	
1161.92	-6750.98	0.08	-0.16	2886.72	5460.04	
1163.85	-6750.13	0.08	-0.16	2884.55	5460.38	
1165.77	-6749.27	0.08	-0.16	2882.38	5460.72	
1167.70	-6748.42	0.08	-0.16	2880.22	5461.05	
1169.63	-6747.57	0.08	-0.16	2878.05	5461.38	
1171.55	-6746.71	0.08	-0.16	2875.88	5461.71	
1173.48	-6745.85	0.08	-0.16	2873.71	5462.04	
1175.41	-6744.99	0.08	-0.17	2871.54	5462.37	
1177.33	-6744.13	0.08	-0.17	2869.37	5462.70	
1179.26	-6743.27	0.08	-0.17	2867.19	5463.02	
1181.18	-6742.41	0.08	-0.17	2865.02	5463.34	
1183.11	-6741.54	0.08	-0.17	2862.85	5463.66	
1185.03	-6740.67	0.08	-0.17	2860.67	5463.98	
1186.96	-6739.81	0.08	-0.17	2858.50	5464.30	
1188.88	-6738.94	0.08	-0.17	2856.32	5464.62	
1190.80	-6738.07	0.08	-0.17	2854.14	5464.93	
1192.73	-6737.19	0.08	-0.17	2851.96	5465.24	
1194.65	-6736.32	0.08	-0.17	2849.78	5465.56	
1196.57	-6735.44	0.08	-0.17	2847.60	5465.86	
1198.50	-6734.57	0.08	-0.17	2845.42	5466.17	
1200.42	-6733.69	0.08	-0.17	2843.24	5466.48	
1202.34	-6732.81	0.08	-0.17	2841.06	5466.78	
1204.26	-6731.93	0.08	-0.17	2838.87	5467.09	
1206.18	-6731.04	0.08	-0.17	2836.69	5467.39	
1208.10	-6730.16	0.08	-0.17	2834.50	5467.69	
1210.03	-6729.27	0.08	-0.18	2832.32	5467.99	
1211.95	-6728.39	0.08	-0.18	2830.13	5468.28	
1213.87	-6727.50	0.08	-0.18	2827.94	5468.58	
1215.79	-6726.61	0.08	-0.18	2825.75	5468.87	
1217.71	-6725.72	0.08	-0.18	2823.56	5469.16	
1219.63	-6724.82	0.08	-0.18	2821.37	5469.45	
1221.55	-6723.93	0.08	-0.18	2819.18	5469.74	
1223.47	-6723.03	0.08	-0.18	2816.99	5470.03	
1225.38	-6722.14	0.09	-0.18	2814.80	5470.31	
1227.30	-6721.24	0.09	-0.18	2812.60	5470.59	
1229.22	-6720.34	0.09	-0.18	2810.41	5470.87	
1231.14	-6719.43	0.09	-0.18	2808.21	5471.15	
1233.06	-6718.53	0.09	-0.18	2806.02	5471.43	
1234.98	-6717.63	0.09	-0.18	2803.82	5471.71	
1236.89	-6716.72	0.09	-0.18	2801.62	5471.98	
1238.81	-6715.81	0.09	-0.18	2799.42	5472.26	
1240.73	-6714.90	0.09	-0.18	2797.22	5472.53	
1242.64	-6713.99	0.09	-0.18	2795.02	5472.80	
1244.56	-6713.08	0.09	-0.19	2792.82	5473.07	
1246.48	-6712.17	0.09	-0.19	2790.62	5473.34	
1248.39	-6711.25	0.09	-0.19	2788.42	5473.60	
1250.31	-6710.33	0.09	-0.19	2786.21	5473.86	
1252.22	-6709.42	0.09	-0.19	2784.01	5474.13	
1254.14	-6708.50	0.09	-0.19	2781.80	5474.39	
1256.05	-6707.57	0.09	-0.19	2779.59	5474.64	
1257.97	-6706.65	0.09	-0.19	2777.39	5474.90	
1259.88	-6705.73	0.09	-0.19	2775.18	5475.16	
1261.79	-6704.80	0.09	-0.19	2772.97	5475.41	
1263.71	-6703.87	0.09	-0.19	2770.76	5475.66	
1265.62	-6702.95	0.09	-0.19	2768.55	5475.91	
1267.53	-6702.02	0.09	-0.19	2766.34	5476.16	
1269.45	-6701.08	0.09	-0.19	2764.13	5476.41	
1271.36	-6700.15	0.09	-0.19	2761.91	5476.65	
1273.27	-6699.22	0.09	-0.19	2759.70	5476.90	
1275.18	-6698.28	0.09	-0.19	2757.48	5477.14	
1277.09	-6697.34	0.09	-0.20	2755.27	5477.38	
1279.00	-6696.41	0.09	-0.20	2753.05	5477.62	
1280.92	-6695.46	0.09	-0.20	2750.83	5477.85	
1282.83	-6694.52	0.09	-0.20	2748.62	5478.09	
1284.74	-6693.58	0.09	-0.20	2746.40	5478.32	
1286.65	-6692.63	0.09	-0.20	2744.18	5478.55	
1288.56	-6691.69	0.10	-0.20	2741.96	5478.78	
1290.47	-6690.74	0.10	-0.20	2739.73	5479.01	
1292.38	-6689.79	0.10	-0.20	2737.51	5479.24	
1294.28	-6688.84	0.10	-0.20	2735.29	5479.46	
1296.19	-6687.89	0.10	-0.20	2733.06	5479.69	
1298.10	-6686.93	0.10	-0.20	2730.84	5479.91	
1300.01	-6685.98	0.10	-0.20	2728.61	5480.13	
1301.92	-6685.02	0.10	-0.20	2726.39	5480.35	
1303.82	-6684.06	0.10	-0.20	2724.16	5480.57	
1305.73	-6683.11	0.10	-0.20	2721.93	5480.78	
1307.64	-6682.14	0.10	-0.21	2719.70	5480.99	
1309.55	-6681.18	0.10	-0.21	2717.47	5481.21	
1311.45	-6680.22	0.10	-0.21	2715.24	5481.42	
1313.36	-6679.25	0.10	-0.21	2713.01	5481.62	
1315.26	-6678.28	0.10	-0.21	2710.78	5481.83	
1317.17	-6677.32	0.10	-0.21	2708.54	5482.04	
1319.07	-6676.35	0.10	-0.21	2706.31	5482.24	
1320.98	-6675.37	0.10	-0.21	2704.08	5482.44	
1322.88	-6674.40	0.10	-0.21	2701.84	5482.64	
1324.79	-6673.43	0.10	-0.21	2699.60	5482.84	
1326.69	-6672.45	0.10	-0.21	2697.37	5483.04	
1328.60	-6671.47	0.10	-0.21	2695.13	5483.23	
1330.50	-6670.50	0.10	-0.21	2692.89	5483.43	
1332.40	-6669.51	0.10	-0.21	2690.65	5483.62	
1334.31	-6668.53	0.10	-0.21	2688.41	5483.81	
1336.21	-6667.55	0.10	-0.21	2686.17	5484.00	
1338.11	-6666.56	0.10	-0.21	2683.92	5484.18	
1340.01	-6665.58	0.10	-0.22	2681.68	5484.37	
1341.91	-6664.59	0.10	-0.22	2679.44	5484.55	
1343.82	-6663.60	0.10	-0.22	2677.19	5484.73	
1345.72	-6662.61	0.10	-0.22	2674.95	5484.91	
1347.62	-6661.62	0.10	-0.22	2672.70	5485.09	
1349.52	-6660.62	0.11	-0.22	2670.45	5485.27	
1351.42	-6659.63	0.11	-0.22	2668.21	5485.44	
1353.32	-6658.63	0.11	-0.22	2665.96	5485.61	
1355.22	-6657.63	0.11	-0.22	2663.71	5485.79	
1357.12	-6656.63	0.11	-0.22	2661.46	5485.95	
1359.02	-6655.63	0.11	-0.22	2659.20	5486.12	
1360.91	-6654.63	0.11	-0.22	2656.95	5486.29	
1362.81	-6653.63	0.11	-0.22	2654.70	5486.45	
1364.71	-6652.62	0.11	-0.22	2652.45	5486.62	
1366.61	-6651.61	0.11	-0.22	2650.19	5486.78	
1368.51	-6650.61	0.11	-0.23	2647.94	5486.94	
1370.40	-6649.60	0.11	-0.23	2645.68	5487.10	
1372.30	-6648.58	0.11	-0.23	2643.42	5487.25	
1374.20	-6647.57	0.11	-0.23	2641.16	5487.41	
1376.09	-6646.56	0.11	-0.23	2638.91	5487.56	
1377.99	-6645.54	0.11	-0.23	2636.65	5487.71	
1379.88	-6644.52	0.11	-0.23	2634.39	5487.86	
1381.78	-6643.50	0.11	-0.23	2632.12	5488.01	
1383.67	-6642.48	0.11	-0.23	2629.86	5488.15	
1385.57	-6641.46	0.11	-0.23	2627.60	5488.30	
1387.46	-6640.44	0.11	-0.23	2625.34	5488.44	
1389.36	-6639.41	0.11	-0.23	2623.07	5488.58	
1391.25	-6638.39	0.11	-0.23	2620.81	5488.72	
1393.14	-6637.36	0.11	-0.23	2618.54	5488.86	
1395.04	-6636.33	0.11	-0.23	2616.27	5488.99	
1396.93	-6635.30	0.11	-0.23	2614.01	5489.13	
1398.82	-6634.26	0.11	-0.24	2611.74	5489.26	
1400.71	-6633.23	0.11	-0.24	2609.47	5489.39	
1402.61	-6632.20	0.11	-0.24	2607.20	5489.52	
1404.50	-6631.16	0.12	-0.24	2604.93	5489.64	
1406.39	-6630.12	0.12	-0.24	2602.65	5489.77	
1408.28	-6629.08	0.12	-0.24	2600.38	5489.89	
1410.17	-6628.04	0.12	-0.24	2598.11	5490.02	
1412.06	-6627.00	0.12	-0.24	2595.83	5490.14	
1413.95	-6625.95	0.12	-0.24	2593.56	5490.25	
1415.84	-6624.91	0.12	-0.24	2591.28	5490.37	
1417.73	-6623.86	0.12	-0.24	2589.01	5490.49	
1419.62	-6622.81	0.12	-0.24	2586.73	5490.60	
1421.51	-6621.76	0.12	-0.24	2584.45	5490.71	
1423.40	-6620.71	0.12	-0.24	2582.17	5490.82	
1425.28	-6619.65	0.12	-0.24	2579.89	5490.93	
1427.17	-6618.60	0.12	-0.25	2577.61	5491.04	
1429.06	-6617.54	0.12	-0.25	2575.33	5491.14	
1430.95	-6616.49	0.12	-0.25	2573.05	5491.24	
1432.83	-6615.43	0.12	-0.25	2570.76	5491.34	
1434.72	-6614.37	0.12	-0.25	2568.48	5491.44	
1436.60	-6613.30	0.12	-0.25	2566.20	5491.54	
1438.49	-6612.24	0.12	-0.25	2563.91	5491.64	
1440.38	-6611.17	0.12	-0.25	2561.62	5491.73	
1442.26	-6610.11	0.12	-0.25	2559.34	5491.83	
1444.15	-6609.04	0.12	-0.25	2557.05	5491.92	
1446.03	-6607.97	0.12	-0.25	2554.76	5492.01	
1447.91	-6606.90	0.12	-0.25	2552.47	5492.09	
1449.80	-6605.82	0.12	-0.25	2550.18	5492.18	
1451.68	-6604.75	0.12	-0.25	2547.89	5492.26	
1453.56	-6603.68	0.12	-0.25	2545.60	5492.35	
1455.45	-6602.60	0.12	-0.26	2543.30	5492.43	
1457.33	-6601.52	0.13	-0.26	2541.01	5492.50	
1459.21	-6600.44	0.13	-0.26	2538.72	5492.58	
1461.09	-6599.36	0.13	-0.26	2536.42	5492.66	
1462.97	-6598.27	0.13	-0.26	2534.13	5492.73	
1464.86	-6597.19	0.13	-0.26	2531.83	5492.80	
1466.74	-6596.10	0.13	-0.26	2529.53	5492.87	
1468.62	-6595.02	0.13	-0.26	2527.23	5492.94	
1470.50	-6593.93	0.13	-0.26	2524.93	5493.01	
1472.38	-6592.84	0.13	-0.26	2522.63	5493.07	
1474.26	-6591.74	0.13	-0.26	2520.33	5493.14	
1476.14	-6590.65	0.13	-0.26	2518.03	5493.20	
1478.01	-6589.55	0.13	-0.26	2515.73	5493.26	
1479.89	-6588.46	0.13	-0.26	2513.43	5493.32	
1481.77	-6587.36	0.13	-0.26	2511.12	5493.37	
1483.65	-6586.26	0.13	-0.27	2508.82	5493.43	
1485.53	-6585.16	0.13	-0.27	2506.51	5493.48	
1487.40	-6584.06	0.13	-0.27	2504.20	5493.53	
1489.28	-6582.95	0.13	-0.27	2501.90	5493.58	
1491.16	-6581.85	0.13	-0.27	2499.59	5493.63	
1493.03	-6580.74	0.13	-0.27	2497.28	5493.67	
1494.91	-6579.63	0.13	-0.27	2494.97	5493.72	
1496.78	-6578.52	0.13	-0.27	2492.66	5493.76	
1498.66	-6577.41	0.13	-0.27	2490.35	5493.80	
1500.53	-6576.30	0.13	-0.27	2488.04	5493.84	
1502.41	-6575.18	0.13	-0.27	2485.72	5493.87	
1504.28	-6574.06	0.13	-0.27	2483.41	5493.91	
1506.16	-6572.95	0.13	-0.27	2481.10	5493.94	
1508.03	-6571.83	0.14	-0.27	2478.78	5493.97	
1509.90	-6570.71	0.14	-0.28	2476.47	5494.00	
1511.78	-6569.58	0.14	-0.28	2474.15	5494.03	
1513.65	-6568.46	0.14	-0.28	2471.83	5494.06	
1515.52	-6567.34	0.14	-0.28	2469.51	5494.08	
1517.39	-6566.21	0.14	-0.28	2467.19	5494.11	
1519.26	-6565.08	0.14	-0.28	2464.87	5494.13	
1521.13	-6563.95	0.14	-0.28	2462.55	5494.15	
1523.00	-6562.82	0.14	-0.28	2460.23	5494.16	
1524.87	-6561.69	0.14	-0.28	2457.91	5494.18	
1526.74	-6560.55	0.14	-0.28	2455.59	5494.19	
1528.61	-6559.42	0.14	-0.28	2453.26	5494.21	
1530.48	-6558.28	0.14	-0.28	2450.94	5494.22	
1532.35	-6557.14	0.14	-0.28	2448.61	5494.23	
1534.22	-6556.00	0.14	-0.28	2446.29	5494.23	
1536.09	-6554.86	0.14	-0.29	2443.96	5494.24	
1537.96	-6553.72	0.14	-0.29	2441.63	5494.24	
1539.82	-6552.57	0.14	-0.29	2439.30	5494.24	
1541.69	-6551.43	0.14	-0.29	2436.97	5494.24	
1543.56	-6550.28	0.14	-0.29	2434.64	5494.24	
1545.42	-6549.13	0.14	-0.29	2432.31	5494.24	
1547.29	-6547.98	0.14	-0.29	2429.98	5494.23	
1549.16	-6546.83	0.14	-0.29	2427.65	5494.23	
1551.02	-6545.67	0.14	-0.29	2425.32	5494.22	
1552.89	-6544.52	0.14	-0.29	2422.98	5494.21	
1554.75	-6543.36	0.15	-0.29	2420.65	5494.19	
1556.61	-6542.20	0.15	-0.29	2418.31	5494.18	
1558.48	-6541.04	0.15	-0.29	2415.98	5494.16	
1560.34	-6539.88	0.15	-0.29	2413.64	5494.15	
1562.20	-6538.72	0.15	-0.30	2411.30	5494.13	
1564.07	-6537.55	0.15	-0.30	2408.96	5494.10	
1565.93	-6536.39	0.15	-0.30	2406.62	5494.08	
1567.79	-6535.22	0.15	-0.30	2404.28	5494.06	
1569.65	-6534.05	0.15	-0.30	2401.94	5494.03	
1571.52	-6532.88	0.15	-0.30	2399.60	5494.00	
1573.38	-6531.71	0.15	-0.30	2397.26	5493.97	
1575.24	-6530.54	0.15	-0.30	2394.91	5493.94	
1577.10	-6529.36	0.15	-0.30	2392.57	5493.90	
1578.96	-6528.18	0.15	-0.30	2390.22	5493.87	
1580.82	-6527.01	0.15	-0.30	2387.88	5493.83	
1582.68	-6525.83	0.15	-0.30	2385.53	5493.79	
1584.53	-6524.65	0.15	-0.30	2383.18	5493.75	
1586.39	-6523.46	0.15	-0.30	2380.84	5493.71	
1588.25	-6522.28	0.15	-0.31	2378.49	5493.66	
1590.11	-6521.09	0.15	-0.31	2376.14	5493.62	
1591.97	-6519.91	0.15	-0.31	2373.79	5493.57	
1593.82	-6518.72	0.15	-0.31	2371.44	5493.52	
1595.68	-6517.53	0.15	-0.31	2369.08	5493.47	
1597.54	-6516.34	0.15	-0.31	2366.73	5493.41	
1599.39	-6515.14	0.15	-0.31	2364.38	5493.36	
1601.25	-6513.95	0.16	-0.31	2362.02	5493.30	
1603.10	-6512.75	0.16	-0.31	2359.67	5493.24	
1604.96	-6511.56	0.16	-0.31	2357.31	5493.18	
1606.81	-6510.36	0.16	-0.31	2354.96	5493.12	
1608.67	-6509.16	0.16	-0.31	2352.60	5493.05	
1610.52	-6507.96	0.16	-0.31	2350.24	5492.99	
1612.37	-6506.75	0.16	-0.32	2347.88	5492.92	
1614.22	-6505.55	0.16	-0.32	2345.52	5492.85	
1616.08	-6504.34	0.16	-0.32	2343.16	5492.78	
1617.93	-6503.13	0.16	-0.32	2340.80	5492.71	
1619.78	-6501.92	0.16	-0.32	2338.44	5492.63	
1621.63	-6500.71	0.16	-0.32	2336.08	5492.55	
1623.48	-6499.50	0.16	-0.32	2333.71	5492.47	
1625.33	-6498.28	0.16	-0.32	2331.35	5492.39	
1627.18	-6497.07	0.16	-0.32	2328.98	5492.31	
1629.03	-6495.85	0.16	-0.32	2326.62	5492.23	
1630.88	-6494.63	0.16	-0.32	2324.25	5492.14	
1632.73	-6493.41	0.16	-0.32	2321.88	5492.05	
1634.58	-6492.19	0.16	-0.32	2319.52	5491.96	
1636.43	-6490.97	0.16	-0.33	2317.15	5491.87	
1638.28	-6489.74	0.16	-0.33	2314.78	5491.78	
1640.13	-6488.52	0.16	-0.33	2312.41	5491.68	
1641.97	-6487.29	0.16	-0.33	2310.04	5491.59	
1643.82	-6486.06	0.16	-0.33	2307.66	5491.49	
1645.67	-6484.83	0.17	-0.33	2305.29	5491.39	
1647.51	-6483.60	0.17	-0.33	2302.92	5491.28	
1649.36	-6482.36	0.17	-0.33	2300.54	5491.18	
1651.20	-6481.13	0.17	-0.33	2298.17	5491.07	
1653.05	-6479.89	0.17	-0.33	2295.79	5490.97	
1654.89	-6478.65	0.17	-0.33	2293.42	5490.86	
1656.74	-6477.41	0.17	-0.33	2291.04	5490.74	
1658.58	-6476.17	0.17	-0.33	2288.66	5490.63	
1660.42	-6474.93	0.17	-0.34	2286.28	5490.52	
1662.27	-6473.68	0.17	-0.34	2283.90	5490.40	
1664.11	-6472.44	0.17	-0.34	2281.52	5490.28	
1665.95	-6471.19	0.17	-0.34	2279.14	5490.16	
1667.79	-6469.94	0.17	-0.34	2276.76	5490.04	
1669.63	-6468.69	0.17	-0.34	2274.38	5489.91	
1671.47	-6467.44	0.17	-0.34	2271.99	5489.79	
1673.31	-6466.18	0.17	-0.34	2269.61	5489.66	
1675.16	-6464.93	0.17	-0.34	2267.22	5489.53	
1676.99	-6463.67	0.17	-0.34	2264.84	5489.40	
1678.83	-6462.41	0.17	-0.34	2262.45	5489.26	
1680.67	-6461.16	0.17	-0.34	2260.06	5489.13	
1682.51	-6459.89	0.17	-0.34	2257.68	5488.99	
1684.35	-6458.63	0.17	-0.35	2255.29	5488.85	
1686.19	-6457.37	0.17	-0.35	2252.90	5488.71	
1688.03	-6456.10	0.18	-0.35	2250.51	5488.57	
1689.86	-6454.83	0.18	-0.35	2248.12	5488.42	
1691.70	-6453.57	0.18	-0.35	2245.73	5488.28	
1693.54	-6452.30	0.18	-0.35	2243.33	5488.13	
1695.37	-6451.02	0.18	-0.35	2240.94	5487.98	
1697.21	-6449.75	0.18	-0.35	2238.55	5487.83	
1699.04	-6448.48	0.18	-0.35	2236.15	5487.67	
1700.88	-6447.20	0.18	-0.35	2233.76	5487.52	
1702.71	-6445.92	0.18	-0.35	2231.36	5487.36	
1704.54	-6444.64	0.18	-0.35	2228.96	5487.20	
1706.38	-6443.36	0.18	-0.35	2226.57	5487.04	
1708.21	-6442.08	0.18	-0.36	2224.17	5486.88	
1710.04	-6440.79	0.18	-0.36	2221.77	5486.71	
1711.87	-6439.51	0.18	-0.36	2219.37	5486.54	
1713.71	-6438.22	0.18	-0.36	2216.97	5486.38	
1715.54	-6436.93	0.18	-0.36	2214.57	5486.21	
1717.37	-6435.64	0.18	-0.36	2212.16	5486.03	
1719.20	-6434.35	0.18	-0.36	2209.76	5485.86	
1721.03	-6433.06	0.18	-0.36	2207.36	5485.68	
1722.86	-6431.76	0.18	-0.36	2204.95	5485.51	
1724.69	-6430.47	0.18	-0.36	2202.55	5485.33	
1726.52	-6429.17	0.18	-0.36	2200.14	5485.14	
1728.35	-6427.87	0.19	-0.36	2197.73	5484.96	
1730.17	-6426.57	0.19	-0.37	2195.33	5484.78	
1732.00	-6425.27	0.19	-0.37	2192.92	5484.59	
1733.83	-6423.96	0.19	-0.37	2190.51	5484.40	
1735.66	-6422.66	0.19	-0.37	2188.10	5484.21	
1737.48	-6421.35	0.19	-0.37	2185.69	5484.02	
1739.31	-6420.04	0.19	-0.37	2183.28	5483.82	
1741.13	-6418.73	0.19	-0.37	2180.87	5483.62	
1742.96	-6417.42	0.19	-0.37	2178.45	5483.43	
1744.78	-6416.11	0.19	-0.37	2176.04	5483.23	
1746.61	-6414.79	0.19	-0.37	2173.63	5483.02	
1748.43	-6413.48	0.19	-0.37	2171.21	5482.82	
1750.26	-6412.16	0.19	-0.37	2168.80	5482.61	
1752.08	-6410.84	0.19	-0.37	2166.38	5482.41	
1753.90	-6409.52	0.19	-0.38	2163.96	5482.20	
1755.72	-6408.20	0.19	-0.38	2161.55	5481.98	
1757.55	-6406.87	0.19	-0.38	2159.13	5481.77	
1759.37	-6405.55	0.19	-0.38	2156.71	5481.56	
1761.19	-6404.22	0.19	-0.38	2154.29	5481.34	
1763.01	-6402.89	0.19	-0.38	2151.87	5481.12	
1764.83	-6401.56	0.19	-0.38	2149.45	5480.90	
1766.65	-6400.23	0.20	-0.38	2147.02	5480.68	
1768.47	-6398.90	0.20	-0.38	2144.60	5480.45	
1770.29	-6397.57	0.20	-0.38	2142.18	5480.23	
1772.11	-6396.23	0.20	-0.38	2139.75	5480.00	
1773.92	-6394.89	0.20	-0.38	2137.33	5479.77	
