X1	Y1	X2	Y2	X3	Y3	X4	Y4	X5	Y5	
-0.00	-0.00	-4923.56	-547.19	4923.56	547.19	547.19	-4923.56	-547.19	4923.56	
-0.00	-0.00	-4923.01	-549.16	4923.01	549.16	549.16	-4923.01	-549.16	4923.01	
-0.00	-0.00	-4922.45	-551.13	4922.45	551.13	551.13	-4922.45	-551.13	4922.45	
-0.00	-0.00	-4921.89	-553.10	4921.89	553.10	553.10	-4921.89	-553.10	4921.89	
-0.00	-0.00	-4921.33	-555.06	4921.33	555.06	555.06	-4921.33	-555.06	4921.33	
-0.00	-0.00	-4920.76	-557.03	4920.76	557.03	557.03	-4920.76	-557.03	4920.76	
-0.00	-0.00	-4920.20	-559.00	4920.20	559.00	559.00	-4920.20	-559.00	4920.20	
-0.00	-0.00	-4919.63	-560.97	4919.63	560.97	560.97	-4919.63	-560.97	4919.63	
-0.00	-0.00	-4919.06	-562.94	4919.06	562.94	562.94	-4919.06	-562.94	4919.06	
-0.00	-0.00	-4918.48	-564.90	4918.48	564.90	564.90	-4918.48	-564.90	4918.48	
-0.00	-0.00	-4917.91	-566.87	4917.91	566.87	566.87	-4917.91	-566.87	4917.91	
-0.00	-0.00	-4917.33	-568.84	4917.33	568.84	568.84	-4917.33	-568.84	4917.33	
-0.00	-0.00	-4916.76	-570.80	4916.76	570.80	570.80	-4916.76	-570.80	4916.76	
-0.00	-0.00	-4916.18	-572.77	4916.18	572.77	572.77	-4916.18	-572.77	4916.18	
-0.00	-0.00	-4915.59	-574.74	4915.59	574.74	574.74	-4915.59	-574.74	4915.59	
-0.00	-0.00	-4915.01	-576.70	4915.01	576.70	576.70	-4915.01	-576.70	4915.01	
-0.00	-0.00	-4914.42	-578.67	4914.42	578.67	578.67	-4914.42	-578.67	4914.42	
-0.00	-0.00	-4913.83	-580.63	4913.83	580.63	580.63	-4913.83	-580.63	4913.83	
-0.00	-0.00	-4913.24	-582.60	4913.24	582.60	582.60	-4913.24	-582.60	4913.24	
-0.00	-0.00	-4912.65	-584.56	4912.65	584.56	584.56	-4912.65	-584.56	4912.65	
-0.00	-0.00	-4912.06	-586.53	4912.06	586.53	586.53	-4912.06	-586.53	4912.06	
-0.00	-0.00	-4911.46	-588.49	4911.46	588.49	588.49	-4911.46	-588.49	4911.46	
-0.00	-0.00	-4910.86	-590.46	4910.86	590.46	590.46	-4910.86	-590.46	4910.86	
-0.00	-0.00	-4910.26	-592.42	4910.26	592.42	592.42	-4910.26	-592.42	4910.26	
-0.00	-0.00	-4909.66	-594.38	4909.66	594.38	594.38	-4909.66	-594.38	4909.66	
-0.00	-0.00	-4909.05	-596.35	4909.05	596.35	596.35	-4909.05	-596.35	4909.05	
-0.00	-0.00	-4908.45	-598.31	4908.45	598.31	598.31	-4908.45	-598.31	4908.45	
-0.00	-0.00	-4907.84	-600.27	4907.84	600.27	600.27	-4907.84	-600.27	4907.84	
-0.00	-0.00	-4907.23	-602.24	4907.23	602.24	602.24	-4907.23	-602.24	4907.23	
-0.00	-0.00	-4906.61	-604.20	4906.61	604.20	604.20	-4906.61	-604.20	4906.61	
-0.00	-0.00	-4906.00	-606.16	4906.00	606.16	606.16	-4906.00	-606.16	4906.00	
-0.00	-0.00	-4905.38	-608.12	4905.38	608.12	608.12	-4905.38	-608.12	4905.38	
-0.00	-0.00	-4904.76	-610.08	4904.76	610.08	610.08	-4904.76	-610.08	4904.76	
-0.00	-0.00	-4904.14	-612.05	4904.14	612.05	612.05	-4904.14	-612.05	4904.14	
-0.00	-0.00	-4903.52	-614.01	4903.52	614.01	614.01	-4903.52	-614.01	4903.52	
-0.00	-0.00	-4902.89	-615.97	4902.89	615.97	615.97	-4902.89	-615.97	4902.89	
-0.00	-0.00	-4902.27	-617.93	4902.27	617.93	617.93	-4902.27	-617.93	4902.27	
-0.00	-0.00	-4901.64	-619.89	4901.64	619.89	619.89	-4901.64	-619.89	4901.64	
-0.00	-0.00	-4901.00	-621.85	4901.00	621.85	621.85	-4901.00	-621.85	4901.00	
-0.00	-0.00	-4900.37	-623.81	4900.37	623.81	623.81	-4900.37	-623.81	4900.37	
-0.00	-0.00	-4899.74	-625.77	4899.74	625.77	625.77	-4899.74	-625.77	4899.74	
-0.00	-0.00	-4899.10	-627.73	4899.10	627.73	627.73	-4899.10	-627.73	4899.10	
-0.00	-0.00	-4898.46	-629.69	4898.46	629.69	629.69	-4898.46	-629.69	4898.46	
-0.00	-0.00	-4897.82	-631.65	4897.82	631.65	631.65	-4897.82	-631.65	4897.82	
-0.00	-0.00	-4897.17	-633.61	4897.17	633.61	633.61	-4897.17	-633.61	4897.17	
-0.00	-0.00	-4896.53	-635.56	4896.53	635.56	635.56	-4896.53	-635.56	4896.53	
-0.00	-0.00	-4895.88	-637.52	4895.88	637.52	637.52	-4895.88	-637.52	4895.88	
-0.00	-0.00	-4895.23	-639.48	4895.23	639.48	639.48	-4895.23	-639.48	4895.23	
-0.00	-0.00	-4894.58	-641.44	4894.58	641.44	641.44	-4894.58	-641.44	4894.58	
-0.00	-0.00	-4893.93	-643.39	4893.93	643.39	643.39	-4893.93	-643.39	4893.93	
-0.00	-0.00	-4893.27	-645.35	4893.27	645.35	645.35	-4893.27	-645.35	4893.27	
-0.00	-0.00	-4892.61	-647.31	4892.61	647.31	647.31	-4892.61	-647.31	4892.61	
-0.00	-0.00	-4891.95	-649.26	4891.95	649.26	649.26	-4891.95	-649.26	4891.95	
-0.00	-0.00	-4891.29	-651.22	4891.29	651.22	651.22	-4891.29	-651.22	4891.29	
-0.00	-0.00	-4890.63	-653.18	4890.63	653.18	653.18	-4890.63	-653.18	4890.63	
-0.00	-0.00	-4889.96	-655.13	4889.96	655.13	655.13	-4889.96	-655.13	4889.96	
-0.00	-0.00	-4889.29	-657.09	4889.29	657.09	657.09	-4889.29	-657.09	4889.29	
-0.00	-0.00	-4888.62	-659.04	4888.62	659.04	659.04	-4888.62	-659.04	4888.62	
-0.00	-0.00	-4887.95	-661.00	4887.95	661.00	661.00	-4887.95	-661.00	4887.95	
-0.00	-0.00	-4887.28	-662.95	4887.28	662.95	662.95	-4887.28	-662.95	4887.28	
-0.00	-0.00	-4886.60	-664.91	4886.60	664.91	664.91	-4886.60	-664.91	4886.60	
-0.00	-0.00	-4885.92	-666.86	4885.92	666.86	666.86	-4885.92	-666.86	4885.92	
-0.00	-0.00	-4885.24	-668.81	4885.24	668.81	668.81	-4885.24	-668.81	4885.24	
-0.00	-0.00	-4884.56	-670.77	4884.56	670.77	670.77	-4884.56	-670.77	4884.56	
-0.00	-0.00	-4883.88	-672.72	4883.88	672.72	672.72	-4883.88	-672.72	4883.88	
-0.00	-0.00	-4883.19	-674.67	4883.19	674.67	674.67	-4883.19	-674.67	4883.19	
-0.00	-0.00	-4882.50	-676.63	4882.50	676.63	676.63	-4882.50	-676.63	4882.50	
-0.00	-0.00	-4881.81	-678.58	4881.81	678.58	678.58	-4881.81	-678.58	4881.81	
-0.00	-0.00	-4881.12	-680.53	4881.12	680.53	680.53	-4881.12	-680.53	4881.12	
-0.00	-0.00	-4880.43	-682.48	4880.43	682.48	682.48	-4880.43	-682.48	4880.43	
-0.00	-0.00	-4879.73	-684.43	4879.73	684.43	684.43	-4879.73	-684.43	4879.73	
-0.00	-0.00	-4879.03	-686.39	4879.03	686.39	686.39	-4879.03	-686.39	4879.03	
-0.00	-0.00	-4878.33	-688.34	4878.33	688.34	688.34	-4878.33	-688.34	4878.33	
-0.00	-0.00	-4877.63	-690.29	4877.63	690.29	690.29	-4877.63	-690.29	4877.63	
-0.00	-0.00	-4876.92	-692.24	4876.92	692.24	692.24	-4876.92	-692.24	4876.92	
-0.00	-0.00	-4876.22	-694.19	4876.22	694.19	694.19	-4876.22	-694.19	4876.22	
-0.00	-0.00	-4875.51	-696.14	4875.51	696.14	696.14	-4875.51	-696.14	4875.51	
-0.00	-0.00	-4874.80	-698.09	4874.80	698.09	698.09	-4874.80	-698.09	4874.80	
-0.00	-0.00	-4874.08	-700.04	4874.08	700.04	700.04	-4874.08	-700.04	4874.08	
-0.00	-0.00	-4873.37	-701.98	4873.37	701.98	701.98	-4873.37	-701.98	4873.37	
-0.00	-0.00	-4872.65	-703.93	4872.65	703.93	703.93	-4872.65	-703.93	4872.65	
-0.00	-0.00	-4871.93	-705.88	4871.93	705.88	705.88	-4871.93	-705.88	4871.93	
-0.00	-0.00	-4871.21	-707.83	4871.21	707.83	707.83	-4871.21	-707.83	4871.21	
-0.00	-0.00	-4870.49	-709.78	4870.49	709.78	709.78	-4870.49	-709.78	4870.49	
-0.00	-0.00	-4869.76	-711.72	4869.76	711.72	711.72	-4869.76	-711.72	4869.76	
-0.00	-0.00	-4869.04	-713.67	4869.04	713.67	713.67	-4869.04	-713.67	4869.04	
-0.00	-0.00	-4868.31	-715.62	4868.31	715.62	715.62	-4868.31	-715.62	4868.31	
-0.00	-0.00	-4867.58	-717.56	4867.58	717.56	717.56	-4867.58	-717.56	4867.58	
-0.00	-0.00	-4866.84	-719.51	4866.84	719.51	719.51	-4866.84	-719.51	4866.84	
-0.00	-0.00	-4866.11	-721.46	4866.11	721.46	721.46	-4866.11	-721.46	4866.11	
-0.00	-0.00	-4865.37	-723.40	4865.37	723.40	723.40	-4865.37	-723.40	4865.37	
-0.00	-0.00	-4864.63	-725.35	4864.63	725.35	725.35	-4864.63	-725.35	4864.63	
-0.00	-0.00	-4863.89	-727.29	4863.89	727.29	727.29	-4863.89	-727.29	4863.89	
-0.00	-0.00	-4863.15	-729.24	4863.15	729.24	729.24	-4863.15	-729.24	4863.15	
-0.00	-0.00	-4862.40	-731.18	4862.40	731.18	731.18	-4862.40	-731.18	4862.40	
-0.00	-0.00	-4861.65	-733.13	4861.65	733.13	733.13	-4861.65	-733.13	4861.65	
-0.00	-0.00	-4860.90	-735.07	4860.90	735.07	735.07	-4860.90	-735.07	4860.90	
-0.00	-0.00	-4860.15	-737.01	4860.15	737.01	737.01	-4860.15	-737.01	4860.15	
-0.00	-0.00	-4859.40	-738.96	4859.40	738.96	738.96	-4859.40	-738.96	4859.40	
-0.00	-0.00	-4858.64	-740.90	4858.64	740.90	740.90	-4858.64	-740.90	4858.64	
-0.00	-0.00	-4857.89	-742.84	4857.89	742.84	742.84	-4857.89	-742.84	4857.89	
-0.00	-0.00	-4857.13	-744.78	4857.13	744.78	744.78	-4857.13	-744.78	4857.13	
-0.00	-0.00	-4856.36	-746.72	4856.36	746.72	746.72	-4856.36	-746.72	4856.36	
-0.00	-0.00	-4855.60	-748.67	4855.60	748.67	748.67	-4855.60	-748.67	4855.60	
-0.00	-0.00	-4854.83	-750.61	4854.83	750.61	750.61	-4854.83	-750.61	4854.83	
-0.00	-0.00	-4854.07	-752.55	4854.07	752.55	752.55	-4854.07	-752.55	4854.07	
-0.00	-0.00	-4853.30	-754.49	4853.30	754.49	754.49	-4853.30	-754.49	4853.30	
-0.00	-0.00	-4852.52	-756.43	4852.52	756.43	756.43	-4852.52	-756.43	4852.52	
-0.00	-0.00	-4851.75	-758.37	4851.75	758.37	758.37	-4851.75	-758.37	4851.75	
-0.00	-0.00	-4850.97	-760.31	4850.97	760.31	760.31	-4850.97	-760.31	4850.97	
-0.00	-0.00	-4850.19	-762.25	4850.19	762.25	762.25	-4850.19	-762.25	4850.19	
-0.00	-0.00	-4849.41	-764.19	4849.41	764.19	764.19	-4849.41	-764.19	4849.41	
-0.00	-0.00	-4848.63	-766.13	4848.63	766.13	766.13	-4848.63	-766.13	4848.63	
-0.00	-0.00	-4847.85	-768.06	4847.85	768.06	768.06	-4847.85	-768.06	4847.85	
-0.00	-0.00	-4847.06	-770.00	4847.06	770.00	770.00	-4847.06	-770.00	4847.06	
-0.00	-0.00	-4846.27	-771.94	4846.27	771.94	771.94	-4846.27	-771.94	4846.27	
-0.00	-0.00	-4845.48	-773.88	4845.48	773.88	773.88	-4845.48	-773.88	4845.48	
-0.00	-0.00	-4844.69	-775.81	4844.69	775.81	775.81	-4844.69	-775.81	4844.69	
-0.00	-0.00	-4843.89	-777.75	4843.89	777.75	777.75	-4843.89	-777.75	4843.89	
-0.00	-0.00	-4843.10	-779.69	4843.10	779.69	779.69	-4843.10	-779.69	4843.10	
-0.00	-0.00	-4842.30	-781.62	4842.30	781.62	781.62	-4842.30	-781.62	4842.30	
-0.00	-0.00	-4841.50	-783.56	4841.50	783.56	783.56	-4841.50	-783.56	4841.50	
-0.00	-0.00	-4840.69	-785.49	4840.69	785.49	785.49	-4840.69	-785.49	4840.69	
-0.00	-0.00	-4839.89	-787.43	4839.89	787.43	787.43	-4839.89	-787.43	4839.89	
-0.00	-0.00	-4839.08	-789.36	4839.08	789.36	789.36	-4839.08	-789.36	4839.08	
-0.00	-0.00	-4838.27	-791.30	4838.27	791.30	791.30	-4838.27	-791.30	4838.27	
-0.00	-0.00	-4837.46	-793.23	4837.46	793.23	793.23	-4837.46	-793.23	4837.46	
-0.00	-0.00	-4836.65	-795.17	4836.65	795.17	795.17	-4836.65	-795.17	4836.65	
-0.00	-0.00	-4835.83	-797.10	4835.83	797.10	797.10	-4835.83	-797.10	4835.83	
-0.00	-0.00	-4835.02	-799.03	4835.02	799.03	799.03	-4835.02	-799.03	4835.02	
-0.00	-0.00	-4834.20	-800.96	4834.20	800.96	800.96	-4834.20	-800.96	4834.20	
-0.00	-0.00	-4833.37	-802.90	4833.37	802.90	802.90	-4833.37	-802.90	4833.37	
-0.00	-0.00	-4832.55	-804.83	4832.55	804.83	804.83	-4832.55	-804.83	4832.55	
-0.00	-0.00	-4831.73	-806.76	4831.73	806.76	806.76	-4831.73	-806.76	4831.73	
-0.00	-0.00	-4830.90	-808.69	4830.90	808.69	808.69	-4830.90	-808.69	4830.90	
-0.00	-0.00	-4830.07	-810.62	4830.07	810.62	810.62	-4830.07	-810.62	4830.07	
-0.00	-0.00	-4829.24	-812.55	4829.24	812.55	812.55	-4829.24	-812.55	4829.24	
-0.00	-0.00	-4828.40	-814.48	4828.40	814.48	814.48	-4828.40	-814.48	4828.40	
-0.00	-0.00	-4827.57	-816.41	4827.57	816.41	816.41	-4827.57	-816.41	4827.57	
-0.00	-0.00	-4826.73	-818.34	4826.73	818.34	818.34	-4826.73	-818.34	4826.73	
-0.00	-0.00	-4825.89	-820.27	4825.89	820.27	820.27	-4825.89	-820.27	4825.89	
-0.00	-0.00	-4825.05	-822.20	4825.05	822.20	822.20	-4825.05	-822.20	4825.05	
-0.00	-0.00	-4824.20	-824.13	4824.20	824.13	824.13	-4824.20	-824.13	4824.20	
-0.00	-0.00	-4823.36	-826.06	4823.36	826.06	826.06	-4823.36	-826.06	4823.36	
-0.00	-0.00	-4822.51	-827.99	4822.51	827.99	827.99	-4822.51	-827.99	4822.51	
-0.00	-0.00	-4821.66	-829.91	4821.66	829.91	829.91	-4821.66	-829.91	4821.66	
-0.00	-0.00	-4820.81	-831.84	4820.81	831.84	831.84	-4820.81	-831.84	4820.81	
-0.00	-0.00	-4819.95	-833.77	4819.95	833.77	833.77	-4819.95	-833.77	4819.95	
-0.00	-0.00	-4819.09	-835.69	4819.09	835.69	835.69	-4819.09	-835.69	4819.09	
-0.00	-0.00	-4818.24	-837.62	4818.24	837.62	837.62	-4818.24	-837.62	4818.24	
-0.00	-0.00	-4817.38	-839.54	4817.38	839.54	839.54	-4817.38	-839.54	4817.38	
-0.00	-0.00	-4816.51	-841.47	4816.51	841.47	841.47	-4816.51	-841.47	4816.51	
-0.00	-0.00	-4815.65	-843.40	4815.65	843.40	843.40	-4815.65	-843.40	4815.65	
-0.00	-0.00	-4814.78	-845.32	4814.78	845.32	845.32	-4814.78	-845.32	4814.78	
-0.00	-0.00	-4813.91	-847.24	4813.91	847.24	847.24	-4813.91	-847.24	4813.91	
-0.00	-0.00	-4813.04	-849.17	4813.04	849.17	849.17	-4813.04	-849.17	4813.04	
-0.00	-0.00	-4812.17	-851.09	4812.17	851.09	851.09	-4812.17	-851.09	4812.17	
-0.00	-0.00	-4811.29	-853.01	4811.29	853.01	853.01	-4811.29	-853.01	4811.29	
-0.00	-0.00	-4810.42	-854.94	4810.42	854.94	854.94	-4810.42	-854.94	4810.42	
-0.00	-0.00	-4809.54	-856.86	4809.54	856.86	856.86	-4809.54	-856.86	4809.54	
-0.00	-0.00	-4808.66	-858.78	4808.66	858.78	858.78	-4808.66	-858.78	4808.66	
-0.00	-0.00	-4807.77	-860.70	4807.77	860.70	860.70	-4807.77	-860.70	4807.77	
-0.00	-0.00	-4806.89	-862.62	4806.89	862.62	862.62	-4806.89	-862.62	4806.89	
-0.00	-0.00	-4806.00	-864.55	4806.00	864.55	864.55	-4806.00	-864.55	4806.00	
-0.00	-0.00	-4805.11	-866.47	4805.11	866.47	866.47	-4805.11	-866.47	4805.11	
-0.00	-0.00	-4804.22	-868.39	4804.22	868.39	868.39	-4804.22	-868.39	4804.22	
-0.00	-0.00	-4803.32	-870.31	4803.32	870.31	870.31	-4803.32	-870.31	4803.32	
-0.00	-0.00	-4802.43	-872.23	4802.43	872.23	872.23	-4802.43	-872.23	4802.43	
-0.00	-0.00	-4801.53	-874.14	4801.53	874.14	874.14	-4801.53	-874.14	4801.53	
-0.00	-0.00	-4800.63	-876.06	4800.63	876.06	876.06	-4800.63	-876.06	4800.63	
-0.00	-0.00	-4799.73	-877.98	4799.73	877.98	877.98	-4799.73	-877.98	4799.73	
-0.00	-0.00	-4798.83	-879.90	4798.83	879.90	879.90	-4798.83	-879.90	4798.83	
-0.00	-0.00	-4797.92	-881.82	4797.92	881.82	881.82	-4797.92	-881.82	4797.92	
-0.00	-0.00	-4797.01	-883.73	4797.01	883.73	883.73	-4797.01	-883.73	4797.01	
-0.00	-0.00	-4796.10	-885.65	4796.10	885.65	885.65	-4796.10	-885.65	4796.10	
-0.00	-0.00	-4795.19	-887.57	4795.19	887.57	887.57	-4795.19	-887.57	4795.19	
-0.00	-0.00	-4794.27	-889.48	4794.27	889.48	889.48	-4794.27	-889.48	4794.27	
-0.00	-0.00	-4793.36	-891.40	4793.36	891.40	891.40	-4793.36	-891.40	4793.36	
-0.00	-0.00	-4792.44	-893.31	4792.44	893.31	893.31	-4792.44	-893.31	4792.44	
-0.00	-0.00	-4791.52	-895.23	4791.52	895.23	895.23	-4791.52	-895.23	4791.52	
-0.00	-0.00	-4790.60	-897.14	4790.60	897.14	897.14	-4790.60	-897.14	4790.60	
-0.00	-0.00	-4789.67	-899.06	4789.67	899.06	899.06	-4789.67	-899.06	4789.67	
-0.00	-0.00	-4788.74	-900.97	4788.74	900.97	900.97	-4788.74	-900.97	4788.74	
-0.00	-0.00	-4787.82	-902.88	4787.82	902.88	902.88	-4787.82	-902.88	4787.82	
-0.00	-0.00	-4786.88	-904.80	4786.88	904.80	904.80	-4786.88	-904.80	4786.88	
-0.00	-0.00	-4785.95	-906.71	4785.95	906.71	906.71	-4785.95	-906.71	4785.95	
-0.00	-0.00	-4785.02	-908.62	4785.02	908.62	908.62	-4785.02	-908.62	4785.02	
-0.00	-0.00	-4784.08	-910.53	4784.08	910.53	910.53	-4784.08	-910.53	4784.08	
-0.00	-0.00	-4783.14	-912.44	4783.14	912.44	912.44	-4783.14	-912.44	4783.14	
-0.00	-0.00	-4782.20	-914.36	4782.20	914.36	914.36	-4782.20	-914.36	4782.20	
-0.00	-0.00	-4781.26	-916.27	4781.26	916.27	916.27	-4781.26	-916.27	4781.26	
-0.00	-0.00	-4780.31	-918.18	4780.31	918.18	918.18	-4780.31	-918.18	4780.31	
-0.00	-0.00	-4779.36	-920.09	4779.36	920.09	920.09	-4779.36	-920.09	4779.36	
-0.00	-0.00	-4778.41	-921.99	4778.41	921.99	921.99	-4778.41	-921.99	4778.41	
-0.00	-0.00	-4777.46	-923.90	4777.46	923.90	923.90	-4777.46	-923.90	4777.46	
-0.00	-0.00	-4776.51	-925.81	4776.51	925.81	925.81	-4776.51	-925.81	4776.51	
-0.00	-0.00	-4775.55	-927.72	4775.55	927.72	927.72	-4775.55	-927.72	4775.55	
-0.00	-0.00	-4774.59	-929.63	4774.59	929.63	929.63	-4774.59	-929.63	4774.59	
-0.00	-0.00	-4773.63	-931.54	4773.63	931.54	931.54	-4773.63	-931.54	4773.63	
-0.00	-0.00	-4772.67	-933.44	4772.67	933.44	933.44	-4772.67	-933.44	4772.67	
-0.00	-0.00	-4771.71	-935.35	4771.71	935.35	935.35	-4771.71	-935.35	4771.71	
-0.00	-0.00	-4770.74	-937.25	4770.74	937.25	937.25	-4770.74	-937.25	4770.74	
-0.00	-0.00	-4769.77	-939.16	4769.77	939.16	939.16	-4769.77	-939.16	4769.77	
-0.00	-0.00	-4768.80	-941.07	4768.80	941.07	941.07	-4768.80	-941.07	4768.80	
-0.00	-0.00	-4767.83	-942.97	4767.83	942.97	942.97	-4767.83	-942.97	4767.83	
-0.00	-0.00	-4766.86	-944.88	4766.86	944.88	944.88	-4766.86	-944.88	4766.86	
-0.00	-0.00	-4765.88	-946.78	4765.88	946.78	946.78	-4765.88	-946.78	4765.88	
-0.00	-0.00	-4764.90	-948.68	4764.90	948.68	948.68	-4764.90	-948.68	4764.90	
-0.00	-0.00	-4763.92	-950.59	4763.92	950.59	950.59	-4763.92	-950.59	4763.92	
-0.00	-0.00	-4762.94	-952.49	4762.94	952.49	952.49	-4762.94	-952.49	4762.94	
-0.00	-0.00	-4761.95	-954.39	4761.95	954.39	954.39	-4761.95	-954.39	4761.95	
-0.00	-0.00	-4760.97	-956.29	4760.97	956.29	956.29	-4760.97	-956.29	4760.97	
-0.00	-0.00	-4759.98	-958.19	4759.98	958.19	958.19	-4759.98	-958.19	4759.98	
-0.00	-0.00	-4758.98	-960.10	4758.98	960.10	960.10	-4758.98	-960.10	4758.98	
-0.00	-0.00	-4757.99	-962.00	4757.99	962.00	962.00	-4757.99	-962.00	4757.99	
-0.00	-0.00	-4757.00	-963.90	4757.00	963.90	963.90	-4757.00	-963.90	4757.00	
-0.00	-0.00	-4756.00	-965.80	4756.00	965.80	965.80	-4756.00	-965.80	4756.00	
-0.00	-0.00	-4755.00	-967.70	4755.00	967.70	967.70	-4755.00	-967.70	4755.00	
-0.00	-0.00	-4754.00	-969.60	4754.00	969.60	969.60	-4754.00	-969.60	4754.00	
-0.00	-0.00	-4752.99	-971.49	4752.99	971.49	971.49	-4752.99	-971.49	4752.99	
-0.00	-0.00	-4751.99	-973.39	4751.99	973.39	973.39	-4751.99	-973.39	4751.99	
-0.00	-0.00	-4750.98	-975.29	4750.98	975.29	975.29	-4750.98	-975.29	4750.98	
-0.00	-0.00	-4749.97	-977.19	4749.97	977.19	977.19	-4749.97	-977.19	4749.97	
-0.00	-0.00	-4748.96	-979.08	4748.96	979.08	979.08	-4748.96	-979.08	4748.96	
-0.00	-0.00	-4747.94	-980.98	4747.94	980.98	980.98	-4747.94	-980.98	4747.94	
-0.00	-0.00	-4746.93	-982.88	4746.93	982.88	982.88	-4746.93	-982.88	4746.93	
-0.00	-0.00	-4745.91	-984.77	4745.91	984.77	984.77	-4745.91	-984.77	4745.91	
-0.00	-0.00	-4744.89	-986.67	4744.89	986.67	986.67	-4744.89	-986.67	4744.89	
-0.00	-0.00	-4743.87	-988.56	4743.87	988.56	988.56	-4743.87	-988.56	4743.87	
-0.00	-0.00	-4742.84	-990.46	4742.84	990.46	990.46	-4742.84	-990.46	4742.84	
-0.00	-0.00	-4741.82	-992.35	4741.82	992.35	992.35	-4741.82	-992.35	4741.82	
-0.00	-0.00	-4740.79	-994.24	4740.79	994.24	994.24	-4740.79	-994.24	4740.79	
-0.00	-0.00	-4739.76	-996.14	4739.76	996.14	996.14	-4739.76	-996.14	4739.76	
-0.00	-0.00	-4738.72	-998.03	4738.72	998.03	998.03	-4738.72	-998.03	4738.72	
-0.00	-0.00	-4737.69	-999.92	4737.69	999.92	999.92	-4737.69	-999.92	4737.69	
-0.00	-0.00	-4736.65	-1001.81	4736.65	1001.81	1001.81	-4736.65	-1001.81	4736.65	
-0.00	-0.00	-4735.61	-1003.70	4735.61	1003.70	1003.70	-4735.61	-1003.70	4735.61	
-0.00	-0.00	-4734.57	-1005.59	4734.57	1005.59	1005.59	-4734.57	-1005.59	4734.57	
-0.00	-0.00	-4733.53	-1007.48	4733.53	1007.48	1007.48	-4733.53	-1007.48	4733.53	
-0.00	-0.00	-4732.48	-1009.37	4732.48	1009.37	1009.37	-4732.48	-1009.37	4732.48	
-0.00	-0.00	-4731.43	-1011.26	4731.43	1011.26	1011.26	-4731.43	-1011.26	4731.43	
-0.00	-0.00	-4730.39	-1013.15	4730.39	1013.15	1013.15	-4730.39	-1013.15	4730.39	
-0.00	-0.00	-4729.33	-1015.04	4729.33	1015.04	1015.04	-4729.33	-1015.04	4729.33	
-0.00	-0.00	-4728.28	-1016.93	4728.28	1016.93	1016.93	-4728.28	-1016.93	4728.28	
-0.00	-0.00	-4727.22	-1018.82	4727.22	1018.82	1018.82	-4727.22	-1018.82	4727.22	
-0.00	-0.00	-4726.17	-1020.70	4726.17	1020.70	1020.70	-4726.17	-1020.70	4726.17	
-0.00	-0.00	-4725.11	-1022.59	4725.11	1022.59	1022.59	-4725.11	-1022.59	4725.11	
-0.00	-0.00	-4724.04	-1024.48	4724.04	1024.48	1024.48	-4724.04	-1024.48	4724.04	
-0.00	-0.00	-4722.98	-1026.36	4722.98	1026.36	1026.36	-4722.98	-1026.36	4722.98	
-0.00	-0.00	-4721.91	-1028.25	4721.91	1028.25	1028.25	-4721.91	-1028.25	4721.91	
-0.00	-0.00	-4720.84	-1030.13	4720.84	1030.13	1030.13	-4720.84	-1030.13	4720.84	
-0.00	-0.00	-4719.77	-1032.02	4719.77	1032.02	1032.02	-4719.77	-1032.02	4719.77	
-0.00	-0.00	-4718.70	-1033.90	4718.70	1033.90	1033.90	-4718.70	-1033.90	4718.70	
-0.00	-0.00	-4717.63	-1035.78	4717.63	1035.78	1035.78	-4717.63	-1035.78	4717.63	
-0.00	-0.00	-4716.55	-1037.67	4716.55	1037.67	1037.67	-4716.55	-1037.67	4716.55	
-0.00	-0.00	-4715.47	-1039.55	4715.47	1039.55	1039.55	-4715.47	-1039.55	4715.47	
-0.00	-0.00	-4714.39	-1041.43	4714.39	1041.43	1041.43	-4714.39	-1041.43	4714.39	
-0.00	-0.00	-4713.31	-1043.31	4713.31	1043.31	1043.31	-4713.31	-1043.31	4713.31	
-0.00	-0.00	-4712.22	-1045.20	4712.22	1045.20	1045.20	-4712.22	-1045.20	4712.22	
-0.00	-0.00	-4711.13	-1047.08	4711.13	1047.08	1047.08	-4711.13	-1047.08	4711.13	
-0.00	-0.00	-4710.04	-1048.96	4710.04	1048.96	1048.96	-4710.04	-1048.96	4710.04	
-0.00	-0.00	-4708.95	-1050.84	4708.95	1050.84	1050.84	-4708.95	-1050.84	4708.95	
-0.00	-0.00	-4707.86	-1052.72	4707.86	1052.72	1052.72	-4707.86	-1052.72	4707.86	
-0.00	-0.00	-4706.76	-1054.59	4706.76	1054.59	1054.59	-4706.76	-1054.59	4706.76	
-0.00	-0.00	-4705.67	-1056.47	4705.67	1056.47	1056.47	-4705.67	-1056.47	4705.67	
-0.00	-0.00	-4704.57	-1058.35	4704.57	1058.35	1058.35	-4704.57	-1058.35	4704.57	
-0.00	-0.00	-4703.46	-1060.23	4703.46	1060.23	1060.23	-4703.46	-1060.23	4703.46	
-0.00	-0.00	-4702.36	-1062.11	4702.36	1062.11	1062.11	-4702.36	-1062.11	4702.36	
-0.00	-0.00	-4701.25	-1063.98	4701.25	1063.98	1063.98	-4701.25	-1063.98	4701.25	
-0.00	-0.00	-4700.15	-1065.86	4700.15	1065.86	1065.86	-4700.15	-1065.86	4700.15	
